example_id                                                          | status | run_time        |
./spec/models/appointment_spec.rb[1:1:4]                            | passed | 0.00171 seconds |
./spec/models/appointment_spec.rb[1:2:1]                            | passed | 0.00274 seconds |
./spec/models/appointment_spec.rb[1:2:2]                            | passed | 0.00236 seconds |
./spec/models/appointment_spec.rb[1:2:3]                            | passed | 0.00149 seconds |
./spec/models/appointment_spec.rb[1:2:4]                            | passed | 0.00171 seconds |
./spec/models/appointment_spec.rb[1:2:5]                            | passed | 0.00679 seconds |
./spec/models/appointment_spec.rb[1:3:1:1]                          | passed | 0.00502 seconds |
./spec/models/appointment_spec.rb[1:3:2:1]                          | passed | 0.00426 seconds |
./spec/models/appointment_spec.rb[1:3:3:1]                          | passed | 0.00581 seconds |
./spec/models/appointment_spec.rb[1:3:4:1]                          | passed | 0.00635 seconds |
./spec/models/appointment_spec.rb[1:3:5:1]                          | passed | 0.00502 seconds |
./spec/models/appointment_spec.rb[1:3:5:2]                          | passed | 0.00528 seconds |
./spec/models/appointment_spec.rb[1:3:6:1]                          | passed | 0.00529 seconds |
./spec/models/appointment_spec.rb[1:3:6:2]                          | passed | 0.00597 seconds |
./spec/models/appointment_spec.rb[1:4:1]                            | passed | 0.00021 seconds |
./spec/models/appointment_spec.rb[1:4:2]                            | passed | 0.0023 seconds  |
./spec/models/appointment_spec.rb[1:5:1]                            | passed | 0.00512 seconds |
./spec/models/appointment_spec.rb[1:5:2]                            | passed | 0.00018 seconds |
./spec/models/appointment_spec.rb[1:6:1:1]                          | passed | 0.0062 seconds  |
./spec/models/appointment_spec.rb[1:6:1:2]                          | passed | 0.00443 seconds |
./spec/models/appointment_spec.rb[1:6:1:3]                          | passed | 0.00513 seconds |
./spec/models/appointment_spec.rb[1:6:1:4]                          | passed | 0.00398 seconds |
./spec/models/appointment_spec.rb[1:6:1:5]                          | passed | 0.01404 seconds |
./spec/models/appointment_spec.rb[1:6:2:1]                          | passed | 0.00571 seconds |
./spec/models/appointment_spec.rb[1:6:2:2]                          | passed | 0.00847 seconds |
./spec/models/appointment_spec.rb[1:6:2:3]                          | passed | 0.00526 seconds |
./spec/models/appointment_spec.rb[1:7:1:1]                          | passed | 0.00446 seconds |
./spec/models/appointment_spec.rb[1:7:1:2]                          | passed | 0.00471 seconds |
./spec/models/appointment_spec.rb[1:7:1:3]                          | passed | 0.00379 seconds |
./spec/models/appointment_spec.rb[1:7:1:4]                          | passed | 0.00377 seconds |
./spec/models/appointment_spec.rb[1:7:2:1]                          | passed | 0.0036 seconds  |
./spec/models/appointment_spec.rb[1:7:2:2]                          | passed | 0.00363 seconds |
./spec/models/appointment_spec.rb[1:7:2:3]                          | passed | 0.0039 seconds  |
